,hotel_name,hotel_type,hotel_address,hotel_area,hotel_lat,hotel_lon,hotel_price($)
153,"Hotel Oriental Express Tokyo Ginza (Open in July 26, 2019)",Hotel,"2-9-3, Tsukiji, Chuo-ku, Tokyo, Tokyo, 140-0045, Japan",Tsukiji,35.669093,139.772971,51
154,Hotel The Celestine Ginza ,Hotel,"8-4-22 Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",Ginza,35.669201,139.759532,194
155,Henn na Hotel Tokyo Hamamatsucho,Hotel,"1-24 Hamamatsucho, Minato-ku, Tokyo, Tokyo, 105-0013, Japan",Hamamatsucho,35.657332,139.756331,57
156,Shibuya Tobu Hotel,Hotel,"3-1 Udagawa-cho Shibuya-ku, Tokyo, Tokyo-to, 150-0042, Japan",Udagawacho,35.663377,139.699084,85
157,Meitetsu Inn Hamamatsucho,Hotel,"1-19-14 Hamamatsucho, Minato-ku, Tokyo, 105-0013, Japan",Hamamatsucho,35.658067,139.75567,44
158,Kario Sasazuka Terrace,Hotel,"1-56-7 Sasazuka, Tokyo, Tokyo, 151-0073, Japan",Sasazuka,35.6745,139.667,47
159,Henn na Hotel Tokyo Asakusabashi,Hotel,"1-10-5 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053, Japan",Asakusabashi,35.69706,139.784591,51
160,HOTEL UNIZO Tokyo Ginza-itchome,Hotel,"1-9-5 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",Chuo,35.674112,139.769314,56
161,APA Hotel Sugamo Ekimae,Hotel,"2-9-7 Sugamo, Toshima, Tokyo, Tokyo, 170-0002, Japan",Sugamo,35.73448,139.737727,38
162,Dormy Inn Akihabara Hot Spring,Hotel,"4-12-5 Soto-Kanda, Chiyoda-ku, Tokyo, Tokyo-to, 101-0021, Japan",Chiyoda,35.702601,139.773152,43
163,Richmond Hotel Premier Asakusa International,Hotel,"2-6-7 Asakusa, Taito, Tokyo, 111-0032, Japan",Asakusa,35.713886,139.793769,82
164,HOTEL LiVEMAX Asakusa Eki-mae,Hotel,"2-6-5 Komagata, Tokyo, Tokyo, 111-0043, Japan",Komagata,35.707196,139.795521,23
165,HOTEL MYSTAYS PREMIER Omori,Hotel,"6-19-3 Minamioi, Shinagawa-ku, Tokyo, Tokyo-to, 140-0013, Japan",Minamioi,35.590731,139.732508,53
166,Hotel Monterey La Soeur Ginza,Hotel,"1-10-18 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",Chuo,35.673969,139.769221,54
167,Super Hotel Premier Akihabara,Hotel,"2-25-8 Kandasudacho, Chiyoda, Tokyo, Tokyo, 101-0041, Japan",Kanda Sudacho,35.696552,139.774505,50
168,SHIBUYA STREAM EXCEL HOTEL TOKYU,Hotel,"3-21-3, Shibuya, Shibuya-ku, Tokyo, Tokyo, 150-0002, Japan",Shibuya,35.657015,139.702888,185
169,APA Hotel Roppongi Itchome Ekimae,Hotel,"2-3-9 Roppongi, Minato-ku, Tokyo, Tokyo-to, 106-0032, Japan",Roppongi,35.666353,139.737758,38
170,Royal Hotel Shinokubo ,Hotel,"2-17-1, Hyakunincho, Tokyo, Tokyo, 169-0073, Japan",Hyakunincho,35.701939,139.698482,31
171,Ginza Capital Hotel Moegi,Hotel,"Chuo-ku Tsukiji 3-3-1, Tokyo, Tokyo, 1040045, Japan",Tsukiji,35.669189,139.774225,65
172,HOTEL KEIHAN TSUKIJI GINZA GRANDE,Hotel,"3 Chome-5-4 Tsukiji, Chuo-ku, Tokyo, 104-0045, Japan",Akashicho,35.669236,139.775012,97
173,The Royal Park Canvas - Ginza 8,Hotel,"8-9-4 Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",Ginza,35.6683,139.76241,105
174,ApartmentsSHINJUKU GLOBAL HOTEL,Apartment,"Hyakunincho 2-6-6, Tokyo, Tokyo, 169-0073, Japan",Hyakunincho,35.703732,139.700331,25
175,Via Inn Shinjuku,Hotel,"5-11-16 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",Shinjuku,35.693338,139.707407,57
176,Tobu Hotel Levant Tokyo,Hotel,"1-2-2 Kinshi, Sumida-ku, Tokyo, Tokyo-to, 130 0013, Japan",Kinshi,35.69763,139.810836,99
177,Hotel Risveglio Akasaka,Hotel,"3-18-1 Akasaka, Tokyo, Tokyo, 107-0052, Japan",Akasaka,35.67553,139.73652,56
178,Nippon Seinenkan Hotel,Hotel,"4-1 Kasumigaoka cho, Shinjuku-ku, Tokyo, Tokyo, 160-0013, Japan",Harajuku,35.674249,139.715832,80
179,APA Hotel Ginza-Takaracho,Hotel,"3-11-2 Kyobashi, Chuo, Tokyo, Tokyo, 104-0031, Japan",Chuo,35.674406,139.771775,38
180,Hotel Gracery Shinjuku,Hotel,"1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",Shinjuku,35.694896,139.701673,129
181,the b tokyo ochanomizu,Hotel,"1-7-5 Kanda-awajicho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0063, Japan",Ochanomizu,35.695787,139.766388,43
182,HOTEL LiVEMAX Nihonbashi Koamicho,Hotel,"10-7 Nihonbashi Koamicho, Chuo-ku, Tokyo, Tokyo, 103-0016, Japan",Nihonbashi,35.682452,139.780864,32
183,Smile Hotel Tokyo Nihonbashi,Hotel,"2-13-5 Nihombashi-Kayabacho, Chuo-ku, Tokyo, Tokyo-to, 103-0025, Japan",Chuo,35.67911,139.779738,36
184,APA HOTEL KANDA-EKIMAE,Hotel,"2-10-3 Kajicho, Chiyoda-ku, Tokyo, Tokyo, 101-0044, Japan",Kanda,35.693749,139.772276,38
185,Courtyard by Marriott Tokyo Station,Hotel,"2-1-3 Kyobashi, Chuho-ku, Tokyo, Tokyo, 104-0031, Japan",Chuo,35.677711,139.769663,145
186,Century Southern Tower Hotel,Hotel,"2-2-1 Yoyogi, Shibuya-ku, Tokyo, Tokyo-to, 151-8583, Japan",Yoyogi,35.686294,139.700108,189
187,HOTEL TAVINOS HAMAMATSUCHO,Hotel,"Kaigan 1-13-3, Minato-ku, Tokyo, Tokyo, 105-0022, Japan",Kaigan,35.654349,139.762138,42
188,Vessel Inn Ueno Iriya Ekimae,Hotel,"1-25-6, Iriya, Taito, Tokyo, Tokyo-to, 110-0013, Japan",Iriya,35.721611,139.78602,45
189,APA Hotel Shintomicho-Ekimae,Hotel,"2-5-10, Shintomi, Chuo-ku, Tokyo, Tokyo-to, 104-0041, Japan",Chuo,35.671678,139.773599,38
190,APA Hotel Ueno-Ekimae,Hotel,"Ueno 7-chome 12-11, Taito-ku, Tokyo, 110-0005, Japan",Ueno,35.715957,139.780404,38
191,ApartmentsHOTEL MYSTAYS Kiyosumi shirakawa,Apartment,"1-12-16, Tokiwa, Koto-ku, Tokyo, Tokyo-to, 135-0006, Japan",Kiyosumi-Shirakawa,35.684401,139.796122,32
192,Richmond Hotel Asakusa,Hotel,"2-7-10 Asakusa, Tokyo, Tokyo, 111-0032, Japan",Asakusa,35.714301,139.794363,70
193,APA HOTEL IIDABASHI-EKIMINAMI,Hotel,"3-1-4, Iidabashi, Chiyoda-ku, Tokyo, Tokyo, 102-0072, Japan",Iidabashi,35.700399,139.74816,38
194,Henn na Hotel Tokyo Ginza,Hotel,"2-2-1 Tsukiji, Chuo-ku, Tokyo, Tokyo, 104-0045, Japan",Tsukiji,35.66996,139.774034,55
195,HOTEL LiVEMAX TOKYOSHINTOMICHO,Hotel,"1-7-12 Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",Chuo,35.672318,139.773515,24
196,INNSOMNIA akasaka,Hotel,"2-14-14 Akasaka, Minato, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.671685,139.737812,127
197,ApartmentsHotel Blue Empire in Shinjuku,Apartment,"1-15-8 Hyakunincho, Shinjuku, Tokyo, Tokyo, 169-0073, Japan",Hyakunincho,35.7003,139.698439,30
198,Solaria Nishitetsu Hotel Ginza,Hotel,"4-9-2 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",Ginza,35.670941,139.767452,120
199,Super Hotel Lohas Akasaka,Hotel,"3-16-7 Akasaka, Minato, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.674633,139.736274,47
200,APA Hotel Higashi-Nihombashi-Ekimae,Hotel,"3-12-14, Higashinihonbashi, Chuo, Tokyo, Tokyo-to, 103-0004, Japan",Higashinihonbashi,35.69276,139.784883,38
201,Chisun Hotel Hamamatsucho,Hotel,"1-3-10 Shibaura, Minato-ku, Tokyo, Tokyo-to, 105-0023, Japan",Tamachi,35.64977,139.75573,37
202,Mercure Hotel Ginza Tokyo,Hotel,"2-9-4 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",Ginza,35.672791,139.76854,119
203,Hotel Villa Fontaine Tokyo-Kayabacho,Hotel,"1-8-2 Shinkawa Chuo-ku, Tokyo, Tokyo-to, 104-0033, Japan",Shinkawa,35.67847,139.782782,59
204,City Hotel Lonestar Shinjuku,Hotel,"2-12-12, Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0022, Japan",2-Chome Shinjuku,35.690769,139.707804,49
205,The Prince Park Tower Tokyo,Hotel,"4-8-1 Shibakoen Minato-ku, Tokyo, Tokyo-to, 105-8563, Japan",Minato,35.65441,139.74689,229
206,Tokyu Stay Gotanda,Hotel,"Higashi-gotanda 1-12-2, Tokyo, Tokyo-to, 141-0022, Japan",Higashigotanda,35.62713,139.724546,52
207,Super Hotel Ueno-Okachimachi,Hotel,"5-23-12 Ueno, Taito, Tokyo, Tokyo, 110-0005, Japan","Ueno, Tokyo (prefecture), Japan",35.706255,139.775904,42
208,Guest houseCocoro Inn Asakusa Kuramae,Guest House,"4chome -20-7 Kuramae, Tokyo, Tokyo, 111-0051, Japan",Kuramae,35.7041,139.789,25
209,Henn na Hotel Tokyo Nishikasai,Hotel,"5-4-7 Nishikasai Edogawa-ku, Tokyo, 134-0088, Japan",Nishikasai,35.665611,139.860824,48
210,Ebisuholic Hotel,Hotel,"1-16-8 Ebisuminami, Shibuya-Ku, Tokyo, Tokyo, 150-0022, Japan",Ebisuminami,35.64418,139.70973,119
211,APA Hotel Asakusa Tawaramachi Ekimae,Hotel,"Nishia Asakusa 1-2-3, Taito-ku, Tokyo, 111-0035, Japan",Nishiasakusa,35.710027,139.789968,38
212,Hotel MyStays Ochanomizu Conference Center,Hotel,"2-10-6, Kandaawajicho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0063, Japan",Kanda Awajicho,35.697508,139.768264,34
213,NEXUS DOOR TOKYO,Hotel,"3-23-16 Nishishinbashi, Minato-ku, Tokyo, 105-0003, Japan",Nishishinbashi,35.662131,139.751231,67
214,RELIEF PREMIUM Haneda by RELIEF,Hotel,"1-25-13 Minamikamata, Ota-ku, Tokyo, Tokyo, 1440035, Japan",Kamata,35.557167,139.725076,44
215,Hotel Villa Fontaine Tokyo-Hatchobori,Hotel,"3-3-3 Kayaba-Cho Nihom-Bashi, Chuo-ku, Tokyo, Tokyo-to, 103-0025, Japan",Chuo,35.677864,139.777929,64
216,APA Hotel Shimbashi Toranomon,Hotel,"2-6-9, Nishishinbashi, Minato-ku, Tokyo, Tokyo-to, 105-0003, Japan",Nishishinbashi,35.666774,139.753199,38
217,Business Hotel Yamashiro,Hotel,"2-29-2 Kabukicho, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",Shinjuku,35.696693,139.703313,30
218,APA Hotel Asakusa Kaminarimon,Hotel,"2-14-1, Kaminarimon, Taito-ku, Tokyo, Tokyo, 111-0034, Japan",Kaminarimon,35.71009,139.795309,38
219,Hotel Comfact,Hotel,"3-11, 1 Chome, Shitaya, Taito-ku, Tokyo, Tokyo, 110-0004, Japan",Ueno,35.718328,139.781806,45
220,Hotel Plumm,Hotel,"2-9-1 Kitasaiwai Nishi-Ku, Yokohama, Kanagawa-ken, 220-0004, Japan",Yokohama,35.46639,139.61612,35
221,Grand Central Hotel,Hotel,"2-2, Kandatsukasamachi, Chiyoda, Tokyo, Tokyo-to, 101-0048, Japan",Uchikanda,35.692348,139.768294,46
222,Daiwa Roynet Hotel Tokyo Ariake,Hotel,"3-7-3 Ariake, Koutou-ku, Tokyo, Tokyo, 135-0063, Japan",Ariake,35.633863,139.793048,78
223,HOTEL RESOL AKIHABARA,Hotel,"2-25-12 Kanda Sudacho, Chiyoda, Tokyo, Tokyo, 101-0041, Japan",Kanda Sudacho,35.696571,139.773824,59
224,Ueno Urban Hotel,Hotel,"7-8-21 Ueno Taito-ku, Tokyo, 110-0005, Japan",Ueno,35.714161,139.779367,59
225,Comfort Hotel Tokyo Kanda,Hotel,"11-2 Kanda Higashimatsushita-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0042, Japan",Kanda Higashimatsushitacho,35.693626,139.774384,70
226,Hotel New Otani Tokyo Garden Tower,Hotel,"4-1 Kioi-Cho, Chiyoda-ku, Tokyo, Tokyo-to, 102-8578, Japan",Kioi,35.68195,139.733439,199
227,Hotel Livemax Shinjuku Kabukicho Meijidori,Hotel,"2-3-23 Kabukicho, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",Shinjuku,35.696906,139.706953,34
228,FutakoTamagawa Excel Hotel Tokyu,Hotel,"1-14-1 Tamagawa Setagaya ku, Office Tower 30 F, Tokyo, Tokyo-to, 158-0094, Japan",Tamagawa,35.610161,139.630759,103
229,KEIKYU EX INN Higashiginza,Hotel,"2-15-15 Tsukiji, Chuo-ku, Tokyo, 1040045, Japan",Tsukiji,35.667385,139.77039,79
230,remm Hibiya,Hotel,"1-2-1 Yuraku-cho Chiyoda-ku, Tokyo, Tokyo-to, 100-0006, Japan",Yurakucho,35.672586,139.759344,102
231,ApartmentsMr.KINTARO Asakusa HigashiKomagata ,Apartment,"1-10-10, Higashikomagata, Sumida, Tokyo, Tokyo, 130-0005, Japan",Sumida,35.705648,139.799789,84
232,RyokanRyokan Kamogawa Asakusa,Ryokan,"1-30-10 Asakusa, Taito-ku, Tokyo, Tokyo-to, 111-0032, Japan",Asakusa,35.71222,139.79572,70
233,InterContinental ANA Tokyo,Hotel,"1-12-33 Akasaka Minato, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.668362,139.740507,175
234,Via Inn Higashi Ginza,Hotel,"2-15-13 Tsukiji, Tokyo, Tokyo, 104-0045, Japan",Tsukiji,35.666924,139.770211,58
235,HIYORI HOTEL TOKYO GINZA EAST,Hotel,"1-2-13 Shintomi, Tokyo, Tokyo, 104 0041, Japan",Chuo,35.673491,139.773906,75
236,Hotel Trusty Premier Nihonbashi Hamacho,Hotel,"2-30-4 Hamacho, Nihonbashi, Chuo Ward, Tokyo, Tokyo, 103-0007, Japan",Nihonbashi,35.687003,139.787215,88
237,E Hotel Higashi Shinjuku,Hotel,"2-3-15 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",Okubo,35.697959,139.707085,37
238,Bayside Hotel Azur Takeshiba Hamamatsucho,Hotel,"1-11-2 Kaigan, Minato-ku, Tokyo, Tokyo, 105-0022, Japan",Kaigan,35.6551,139.76245,63
239,Agora Place Asakusa,Hotel,"2-2-9 Kotobuki Taito-ku, Tokyo, Tokyo-to, 111-0042, Japan",Taito,35.7089,139.791218,43
240,Hotel Vista Premio Yokohama Minatomirai,Hotel,"6-3-4 Minatomirai, Nishi-ku, Yokohama, Kanagawa, 220-0012, Japan",Yokohama,35.462856,139.632907,52
241,remm Akihabara,Hotel,"1-6-5 Kanda Sakumacho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0025, Japan",Kanda Sakumacho,35.697737,139.773896,99
242,Citadines Central Shinjuku Tokyo,Hotel,"1-2-9, Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",Shinjuku,35.694497,139.704131,89
243,Hotel Niwa Tokyo,Hotel,"1-1-16 Kandamisaki-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0061, Japan",Suidobashi,35.700543,139.756977,98
244,Mitsui Garden Hotel Ueno,Hotel,"3-19-7 Higashi-ueno, Taito-ku, Tokyo, Tokyo-to, 110-0015, Japan",Higashiueno,35.712065,139.778087,107
245,Hotel Asia Center of Japan,Hotel,"8-10-32, Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.670731,139.727922,77
246,HOTEL LiVEMAX Kanda EAST,Hotel,"2-2-1 Iwamotocho, Chiyoda, Tokyo, Tokyo, 101-0032, Japan",Iwamotocho,35.69251,139.775232,26
247,HOTEL LiVEMAX ASAKUSABASHI-EKI KITAGUCHI,Hotel,"2-7-2 Yanagibashi Taito-ku, Tokyo, Tokyo, 111-0052, Japan",Yanagibashi,35.69877,139.787497,36
248,Red Planet Tokyo Asakusa,Hotel,"1-11-6 Asakusa, Taito-ku, Tokyo, Tokyo-to, 111-0032, Japan",Asakusa,35.712188,139.792362,68
249,Best Western Rembrandt Hotel Tokyo Machida,Hotel,"3-2-9 Haramachida, Machida, 194 0013, Japan",Machida,35.539887,139.450494,86
250,Theatel Haneda,Hotel,"5-23-7, Haneda, Ota, Tokyo, Tokyo, 144-0043, Japan",Haneda,35.547915,139.748394,41
251,ApartmentYoyogi Apartment 1-401,Apartment,"Tokyo, Tokyo, Japan",Yoyogi,35.682055,139.698417,32
252,HOTEL INTERGATE TOKYO KYOBASHI,Hotel,"3-7-8 Kyobashi, Chuo-ku, Tokyo, Tokyo, 104-0031, Japan",Kyobashi,35.675631,139.770992,64
253,Hotel Seven Seas GINZA,Hotel,"2-2-2, Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",Chuo,35.672232,139.773018,75
254,Sotetsu Fresa Inn Yokohama-Sakuragicho,Hotel,"5-49 Honcho Naka-ku, Yokohama, Kanagawa-ken, 231-0005, Japan",Yokohama,35.449553,139.636544,56
255,Will Resort Kashiwashonan - Adults Only,Hotel,"2176 Oi, Kashiwa, Chiba, 277-0902, Japan",Kashiwa,35.857671,140.011481,61
256,ApartmentHigashi-Gokencho M-building 2F,Apartment,"Tokyo, Tokyo, Japan",Shinjuku,35.70668,139.73902,691
257,Century Southern Tower Hotel,Hotel,"2-2-1 Yoyogi, Shibuya-ku, Tokyo, Tokyo-to, 151-8583, Japan",Yoyogi,35.686294,139.700108,189
258,Hotel Livemax Shinjuku Kabukicho Meijidori,Hotel,"2-3-23 Kabukicho, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",Shinjuku,35.696906,139.706953,34
259,The Gate Hotel Asakusa Kaminarimon by Hulic,Hotel,"2-16-11 Kaminarimon, Taito-ku, Tokyo, Tokyo-to, 111-0034, Japan",Kaminarimon,35.710995,139.795307,116
260,Via Inn Asakusa,Hotel,"2-33-7 Asakusa, Taito-ku, Tokyo, Tokyo-to, 111-0032, Japan",Asakusa,35.71507,139.798432,42
261,APA Hotel TKP Tokyo Nishikasai,Hotel,"6-15-24 Nishikasai, Edogawa-ku, Tokyo, Tokyo, 134-0088, Japan",Nishikasai,35.664367,139.860193,34
262,Miyako City Tokyo Takanawa,Hotel,"3-19-17 Takanawa, Tokyo, Tokyo, 1080074, Japan",Shinagawa,35.633523,139.73787,100
263,Mitsui Garden Hotel Nihonbashi Premier,Hotel,"3-4-4 Nihonbashi Muromachi, Chuo-ku, Tokyo, Tokyo, 103-0022, Japan",Nihonbashimuromachi,35.688353,139.773057,150
264,Akasaka Granbell Hotel,Hotel,"3-10-9 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.67562,139.73723,61
265,HOTEL SUI AKASAKA byABEST,Hotel,"2-Chome-17-55 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",Akasaka,35.67041,139.737948,57
266,Daiichi Hotel Tokyo Seafort,Hotel,"2-3-15 Higashi-shinagawa, Shinagawa-ku, Tokyo, Tokyo-to, 140-0002, Japan",Higashishinagawa,35.623328,139.750242,82
267,Tokyu Stay Takanawa Sengakuji Ekimae,Hotel,"2-16-29 Takanawa, Minato-ku, Tokyo, Tokyo, 108-0074, Japan",Minato,35.63826,139.739385,90
268,Sotetsu Fresa Inn Ueno-Okachimachi,Hotel,"Ueno 1-20-8, Taito-ku, Tokyo, 111-0005, Japan","Ueno, Tokyo (prefecture), Japan",35.708011,139.772554,63
269,SAKU REN JIMBOCHO,Hotel,"2-5-13 Kanda Jimbocho, Chiyoda-ku, Tokyo, Tokyo, 101-0051, Japan",Jimbocho,35.695834,139.756645,60
270,Tokyo Grand Hotel,Hotel,"2-5-2, Shiba, Minato-ku, Tokyo, Tokyo-to, 105-0014, Japan",Shiba,35.653125,139.751316,62
271,remm plus Ginza,Hotel,"8-11 Ginza, Tokyo, Tokyo, 104-0061, Japan",Ginza,35.667444,139.762341,105
272,Tokyu Stay Ikebukuro,Hotel,"2-12-2 Toshima, Ikebukuro, Tokyo, Tokyo-to, 171-0014, Japan",Ikebukuro,35.732204,139.707231,65
273,Hotel East 21 Tokyo,Hotel,"6-3-3 Toyo, Koto-ku, Tokyo, Tokyo-to, 135-0016, Japan",Koto,35.674849,139.816094,61
274,Mitsui Garden Hotel Ginza-gochome,Hotel,"5-13-15, Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",Ginza,35.669132,139.76673,121
275,Okachimachi Urban Hotel,Hotel,"6-16-8 Sotokanda, Tokyo, Tokyo, 101-0021, Japan",Chiyoda,35.704904,139.771839,41
276,APA Hotel Tokyo Itabashi Ekimae,Hotel,"4-47-1, Kami-Ikebukuro, Toshima-ku, Tokyo, Tokyo-to, 170-0012, Japan",Kamiikebukuro,35.744955,139.719674,38
277,Dormy Inn EXPRESS Meguro Aobadai Hot Spring,Hotel,"3-21-8 Aobadai, Tokyo, Tokyo-to, 153-0042, Japan",Aobadai,35.649106,139.692361,54
278,Tokyu Stay Nihombashi,Hotel,"Nihombashi-honcho 4-7-9, Chuo-ku, Tokyo, Tokyo-to, 103-0023, Japan",Nihonbashi,35.690157,139.775237,50
279,Tokyo Ueno Touganeya Hotel,Hotel,"3-17-5 Higashi-ueno, Taitou-ku, Tokyo, Tokyo-to, 110-0015, Japan",Higashiueno,35.711032,139.777755,51
280,Red Roof Inn Kamata-Haneda Tokyo,Hotel,"7-24-7 Nishi Kamata, Ota, Tokyo, Tokyo-to, 144-0051, Japan",Kamata,35.56345,139.712159,40
281,APA Villa Hotel Akasaka-Mitsuke,Hotel,"3-19-10 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.675903,139.735861,38
282,ApartmentsPetit Grande Homes,Apartment,"1-37-6 Oshiage Sumida-ku, Tokyo, Tokyo-to, 131-0045, Japan",Oshiage,35.709936,139.816229,38
283,Pearl Hotel Shinjuku Akebonobashi,Hotel,"9-5 Sumiyoshicho, Tokyo, Tokyo, 1620065, Japan",Shinjuku,35.694279,139.720849,60
284,LANDABOUT Tokyo,Hotel,"3-4-5 Negishi, Tokyo, Tokyo, 110-0003, Japan",Ueno,35.721848,139.780491,67
285,VIA INN Nihonbashi Ningyocho,Hotel,"16-12 Nihonbashikoami-cho, Tokyo, Tokyo, 103-0016, Japan",Nihonbashiningyocho,35.685219,139.780047,84
286,the b tokyo akasaka-mitsuke,Hotel,"3-21-7 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.676613,139.736222,43
287,Premier Hotel-CABIN-Shinjuku,Hotel,"2-40-3 Kabuki-cho, Shinjuku, Tokyo, 160-0021, Japan",Shinjuku,35.697159,139.70212,50
288,Hotel & Spa J-MEX - Adults Only,Hotel,"2-5-6 Kabukicho, Shinjuku, Tokyo, 160-0021, Japan",Shinjuku,35.697082,139.705974,109
289,Keio Plaza Hotel Tokyo,Hotel,"2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330, Japan",Nishi-Shinjuku,35.69034,139.69485,209
290,HOTEL LiVEMAX AKASAKA,Hotel,"7-9-4 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",Akasaka,35.669972,139.73337,31
291,HOTEL LiVEMAX Nihombashi Hakozaki,Resort,"29 Nihonbashihakozakicho Chuo-ku, Tokyo, Tokyo-to, 103-0015, Japan",Nihonbashi,35.679648,139.787671,34
292,APA Hotel Tsukiji-Eki-Minami,Hotel,"7-10-11, Tsukiji, Chuo-ku, Tokyo, Tokyo-to, 104-0045, Japan",Tsukiji,35.666142,139.774866,38
293,ApartmentsHotel MyStays Nippori,Apartment,"5-43-7, Higashinippori, Arakawa-ku, Tokyo, Tokyo-to, 116-0014, Japan",Higashinippori,35.727532,139.774106,34
294,Kin Hotel,Hotel,"2-3-2 Matsugaya, Tokyo, Tokyo, 111-0036, Japan",Ueno,35.71253,139.786757,47
295,Richmond Hotel Yokohama Ekimae,Hotel,"2-13-7 Tsuruya-cho, Yokohama, Kanagawa, 221-0835, Japan",Yokohama,35.468402,139.623224,54
296,Hotel Resol Ikebukuro,Hotel,"2-30-14 Minami Ikebukuro, Toshima, Tokyo, Tokyo-to, 171-0022, Japan",Toshima,35.727033,139.716364,45
297,APA Hotel TKP Nippori-Ekimae,Hotel,"5-52-9, Higashinippori, Arakawa-ku, Tokyo, 116-0014, Japan",Higashinippori,35.727162,139.772922,34
298,Hotel Arcsens,Hotel,"1-13-4, Ishiwara, Tokyo, Tokyo, 130-0011, Japan",Sumida,35.699255,139.797924,83
299,GLOU Higashi Shinjuku,Hotel,"1-1-38 Okubo, Shinjuku-ku, Tokyo, Tokyo, 169-0072, Japan",Okubo,35.699265,139.707117,39
300,JR-EAST HOTEL METS KOMAGOME,Hotel,"2 Chome-1-39 Komagome, Toshima, Tokyo, 170-0003, Japan",Toshima,35.736175,139.747215,57
301,HOTEL LiVEMAX ASAKUSABASHI-EKIMAE,Hotel,"1-1-14 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053, Japan",Asakusabashi,35.696303,139.78531,29
302,HOTEL UNIZO Tokyo Shibuya,Hotel,"4-3 Udagawa-cho, Shibuya-ku, Tokyo, Tokyo-to, 150-0042, Japan",Udagawacho,35.662347,139.698531,117
303,Marunouchi Hotel,Hotel,"1-6-3, Marunouchi, Tokyo, Tokyo, 100-0005, Japan",Nihonbashi,35.68346,139.76655,242
304,SOTETSU GRAND FRESA Shinagawa Seaside,Hotel,"Shinagawa Seaside East Tower 16F, 4-12-8 Higashi-Shinagawa, Shinagawa, Tokyo, Tokyo-to, 140-0002, Japan",Higashishinagawa,35.608804,139.749103,76
305,Hotel Villa Fontaine Tokyo-Jimbocho,Hotel,"1-30 Jimbou-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0051, Japan",Jimbocho,35.697103,139.758402,64
306,Quintessa Hotel Tokyo Ginza,Hotel,"4-11, Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",Ginza,35.67017,139.76832,58
307,Hotel Wing International Select Asakusa Komagata,Hotel,"2-7-5 Komagata, Taito, Tokyo, 111-0043, Japan",Komagata,35.708394,139.795939,41
308,Hotel Grand Arc Hanzomon,Hotel,"1-1, Hayabusa-cho, Chiyoda-ku, Tokyo, Tokyo-to, 102-0092, Japan",Hayabusacho,35.683199,139.743402,89
309,Keio Presso Inn Shinjuku,Hotel,"3-4-5 NishiShinjuku, Tokyo, Tokyo, 160-0023, Japan",Nishi-Shinjuku,35.685621,139.692653,75
310,KAWASAKI KING SKYFRONT TOKYU REI HOTEL,Hotel,"3-25-11 Tonomachi, Kawasakiku, Kawasaki, Kanagawa, 210-0821, Japan",Tonomachi,35.540752,139.753466,60
311,The Centurion Hotel Classic Akasaka,Hotel,"Akasaka 3-11-8, Minato-ku, Tokyo, 107-0052, Japan",Akasaka,35.674392,139.737296,133
